MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	104.05859	s	7/22/2025 3:44:03 PM
AXIAL Displacement	AXIAL Force	Time	Date
mm	N	s	d
-0.20868331	-1749.5607	35.226563	45860
-0.21288171	-1831.0724	35.326172	45860
-0.19573048	-1692.5786	35.425781	45860
-0.2117604	-1666.0178	35.525391	45860
-0.20189211	-1618.1353	35.625	45860
-0.17758459	-1413.309	35.724609	45860
-0.19390509	-1433.9811	35.824219	45860
-0.18854812	-1313.1709	35.923828	45860
-0.18882379	-1308.4976	36.023438	45860
-0.17606094	-1244.8872	36.123047	45860
-0.1619868	-1284.6748	36.222656	45860
-0.16948208	-1134.1399	36.322266	45860
-0.16845763	-1261.7671	36.421875	45860
-0.1610443	-1046.9532	36.521484	45860
-0.15031919	-917.73456	36.621094	45860
-0.155963	-950.2843	36.720703	45860
-0.14667585	-943.22815	36.820313	45860
-0.14406815	-769.08801	36.919922	45860
-0.14103949	-813.02509	37.019531	45860
-0.14422461	-686.47791	37.119141	45860
-0.14371052	-579.9765	37.21875	45860
-0.13336539	-661.14917	37.318359	45860
-0.12034178	-452.01416	37.417969	45860
-0.11659041	-375.43011	37.517578	45860
-0.11349097	-343.98865	37.617188	45860
-0.09958446	-299.11893	37.716797	45860
-0.1081638	-152.36951	37.816406	45860
-0.096369535	-137.85716	37.916016	45860
-0.08976087	-66.212845	38.015625	45860
-0.091169029	58.874023	38.115234	45860
-0.080537051	117.07796	38.214844	45860
-0.081997365	106.70116	38.314453	45860
-0.081911683	257.83618	38.414063	45860
-0.071901828	370.17374	38.513672	45860
-0.058911741	426.25375	38.613281	45860
-0.065267086	493.34579	38.712891	45860
-0.057052821	519.12714	38.8125	45860
-0.063352287	535.68463	38.912109	45860
-0.056579709	575.59363	39.011719	45860
-0.038977712	662.42743	39.111328	45860
-0.037692487	659.86444	39.210938	45860
-0.029023737	710.37097	39.310547	45860
-0.018354505	781.83087	39.410156	45860
-0.018719584	820.85931	39.509766	45860
-0.012140721	819.65698	39.609375	45860
-0.0020675361	851.76062	39.708984	45860
-0.0071823597	860.59235	39.808594	45860
-0.0039897859	866.80566	39.908203	45860
-0.002630055	848.10144	40.007813	45860
0.019364059	854.05493	40.107422	45860
0.010818243	857.41418	40.207031	45860
0.025764108	885.84283	40.306641	45860
0.031083822	875.48425	40.40625	45860
0.031661242	869.55957	40.505859	45860
0.031203032	881.24908	40.605469	45860
0.033419579	845.20874	40.705078	45860
0.043157488	889.19977	40.804688	45860
0.045605004	901.17657	40.904297	45860
0.065170228	886.13293	41.003906	45860
0.057633966	922.02057	41.103516	45860
0.069759786	921.31085	41.203125	45860
0.066127628	912.59644	41.302734	45860
0.082463026	909.36243	41.402344	45860
0.087276101	916.54761	41.501953	45860
0.08469075	916.47772	41.601563	45860
0.08976832	935.08929	41.701172	45860
0.09695068	931.62244	41.800781	45860
0.10305643	960.35516	41.900391	45860
0.10306016	909.4458	42	45860
0.11295453	955.76141	42.099609	45860
0.11578575	965.31494	42.199219	45860
0.11217222	932.02576	42.298828	45860
0.12877956	999.11633	42.398438	45860
0.12734532	987.1665	42.498047	45860
0.11910498	977.56323	42.597656	45860
0.14525279	1018.485	42.697266	45860
0.12974814	1014.5246	42.796875	45860
0.14705583	1057.9946	42.896484	45860
0.15407801	1003.0084	42.996094	45860
0.15537813	1135.1267	43.095703	45860
0.15222654	1060.6241	43.195313	45860
0.15862659	1164.7842	43.294922	45860
0.16806275	1254.6624	43.394531	45860
0.16381219	1209.4104	43.494141	45860
0.17126277	1275.327	43.59375	45860
0.16669929	1326.8981	43.693359	45860
0.18081442	1401.7444	43.792969	45860
0.18111989	1522.611	43.892578	45860
0.19555539	1402.1504	43.992188	45860
0.18625706	1539.3882	44.091797	45860
0.19300357	1648.311	44.191406	45860
0.19113347	1664.2329	44.291016	45860
0.19849092	1719.689	44.390625	45860
0.20539388	1741.1663	44.490234	45860
0.20056963	1884.629	44.589844	45860
0.20683557	1860.8859	44.689453	45860
0.20473078	1958.4727	44.789063	45860
0.2181828	1979.3175	44.888672	45860
0.22120774	1913.8461	44.988281	45860
0.21356344	2046.4005	45.087891	45860
0.20476058	2104.8252	45.1875	45860
0.21613762	2131.0818	45.287109	45860
0.20993873	2164.3552	45.386719	45860
0.23412332	2310.0674	45.486328	45860
0.23495033	2291.1453	45.585938	45860
0.22777542	2263.2764	45.685547	45860
0.22260472	2364.8113	45.785156	45860
0.23293495	2384.854	45.884766	45860
0.22224337	2406.5396	45.984375	45860
0.24576485	2382.8479	46.083984	45860
0.23844093	2379.7302	46.183594	45860
0.24273992	2477.822	46.283203	45860
0.24073571	2476.9827	46.382813	45860
0.24272874	2581.7588	46.482422	45860
0.24614111	2559.1443	46.582031	45860
0.24303794	2613.1604	46.681641	45860
0.23658946	2508.7942	46.78125	45860
0.2447553	2612.6167	46.880859	45860
0.25064126	2625.168	46.980469	45860
0.24604797	2608.7097	47.080078	45860
0.25399402	2478.5205	47.179688	45860
0.25005266	2648.3799	47.279297	45860
0.23747236	2554.2705	47.378906	45860
0.25386363	2734.8154	47.478516	45860
0.26744232	2518.9546	47.578125	45860
0.25361776	2700.1438	47.677734	45860
