MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	104.04199	s	7/22/2025 4:33:19 PM
AXIAL Displacement	AXIAL Force	Time	Date
mm	N	s	d
-0.22124127	-2851.5105	30.62793	45860
-0.22852421	-2920.4636	30.727539	45860
-0.23163483	-2863.436	30.827148	45860
-0.23548305	-2989.4709	30.926758	45860
-0.24645403	-3033.8623	31.026367	45860
-0.25402382	-2959.9778	31.125977	45860
-0.24323538	-3008.1692	31.225586	45860
-0.24669617	-3095.4685	31.325195	45860
-0.24696812	-3006.585	31.424805	45860
-0.24674833	-2946.0815	31.524414	45860
-0.25520101	-3034.2192	31.624023	45860
-0.24650991	-3004.2175	31.723633	45860
-0.25453418	-3140.0815	31.823242	45860
-0.24469569	-2978.6733	31.922852	45860
-0.25198609	-3172.6082	32.022461	45860
-0.24479255	-3043.1375	32.12207	45860
-0.26362762	-3007.1875	32.22168	45860
-0.2396144	-3100.8867	32.321289	45860
-0.26253611	-3129.1182	32.420898	45860
-0.25236979	-3088.2451	32.520508	45860
-0.25488809	-3031.1719	32.620117	45860
-0.25512278	-3041.3987	32.719727	45860
-0.24754927	-3042.3784	32.819336	45860
-0.24592876	-2952.3242	32.918945	45860
-0.24954602	-2856.5776	33.018555	45860
-0.24661422	-2930.7251	33.118164	45860
-0.24987012	-2832.637	33.217773	45860
-0.2448447	-2933.4631	33.317383	45860
-0.23920834	-2762.7134	33.416992	45860
-0.24416298	-2766.2776	33.516602	45860
-0.2431944	-2682.553	33.616211	45860
-0.23438036	-2645.408	33.71582	45860
-0.24728104	-2519.3247	33.81543	45860
-0.24146959	-2555.8523	33.915039	45860
-0.22590533	-2542.9656	34.014648	45860
-0.23208559	-2426.9233	34.114258	45860
-0.23791939	-2483.5737	34.213867	45860
-0.24317205	-2205.0701	34.313477	45860
-0.2380386	-2314.5544	34.413086	45860
-0.23523718	-2047.4541	34.512695	45860
-0.22372603	-2170.979	34.612305	45860
-0.22562221	-2052.0972	34.711914	45860
-0.21839142	-1771.8864	34.811523	45860
-0.20691752	-1870.776	34.911133	45860
-0.21453574	-1710.3074	35.010742	45860
-0.21694228	-1743.1373	35.110352	45860
-0.2121143	-1521.329	35.209961	45860
-0.20842254	-1371.1248	35.30957	45860
-0.20156056	-1408.318	35.40918	45860
-0.20838529	-1227.5563	35.508789	45860
-0.19868463	-1151.9701	35.608398	45860
-0.2028048	-1146.1903	35.708008	45860
-0.19527972	-1001.9578	35.807617	45860
-0.18399581	-982.41632	35.907227	45860
-0.18445775	-876.85272	36.006836	45860
-0.17379224	-836.48511	36.106445	45860
-0.17096475	-703.85217	36.206055	45860
-0.16685575	-560.25018	36.305664	45860
-0.1665242	-501.13678	36.405273	45860
-0.16792491	-455.67145	36.504883	45860
-0.16218796	-496.3721	36.604492	45860
-0.15110895	-372.45126	36.704102	45860
-0.15471131	-296.76126	36.803711	45860
-0.13925135	-343.69156	36.90332	45860
-0.14733151	-220.11809	37.00293	45860
-0.14228374	-132.27669	37.102539	45860
-0.13976917	-84.485855	37.202148	45860
-0.13874099	-61.576256	37.301758	45860
-0.13994798	-76.414558	37.401367	45860
-0.12107193	32.839367	37.500977	45860
-0.11666864	45.801048	37.600586	45860
-0.1174435	29.017218	37.700195	45860
-0.10658056	52.346382	37.799805	45860
-0.10170043	19.777567	37.899414	45860
-0.10233	43.505337	37.999023	45860
-0.088300556	33.633316	38.098633	45860
-0.082466751	72.333031	38.198242	45860
-0.080969185	53.188763	38.297852	45860
-0.071201473	33.816322	38.397461	45860
-0.088524073	28.553885	38.49707	45860
-0.0628829	18.43227	38.59668	45860
-0.065803528	90.601852	38.696289	45860
-0.052068383	31.344128	38.795898	45860
-0.060725957	105.31163	38.895508	45860
-0.041782856	96.464989	38.995117	45860
-0.031456351	87.87355	39.094727	45860
-0.018429011	104.88368	39.194336	45860
-0.031434	78.402	39.293945	45860
-0.023677945	125.16695	39.393555	45860
-0.027988106	109.87138	39.493164	45860
-0.021871179	120.06192	39.592773	45860
