MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	104.04883	s	7/22/2025 2:43:54 PM
AXIAL Displacement	AXIAL Force	Time	Date
mm	N	s	d
0.18835813	4348.5327	20.773438	45860
0.17393753	4275.8481	20.873047	45860
0.18393993	4097.73	20.972656	45860
0.1735352	4093.801	21.072266	45860
0.15800446	3724.7354	21.171875	45860
0.15866384	3688.7683	21.271484	45860
0.15551224	3697.323	21.371094	45860
0.16261637	3335.6746	21.470703	45860
0.14853477	3233.0938	21.570313	45860
0.14891475	3088.4861	21.669922	45860
0.15269965	2939.4526	21.769531	45860
0.14159456	2760.0674	21.869141	45860
0.13480335	2606.2314	21.96875	45860
0.13571978	2280.2317	22.068359	45860
0.11853874	2382.3418	22.167969	45860
0.11289865	2000.906	22.267578	45860
0.13587624	1872.5641	22.367188	45860
0.12138486	1771.261	22.466797	45860
0.09509176	1535.8916	22.566406	45860
0.11084974	1497.8761	22.666016	45860
0.11132285	1279.3842	22.765625	45860
0.090349466	1030.9042	22.865234	45860
0.092409551	932.5976	22.964844	45860
0.088315457	881.67999	23.064453	45860
0.086542219	537.16528	23.164063	45860
0.083144754	469.7887	23.263672	45860
0.079020858	237.00578	23.363281	45860
0.079061836	64.45948	23.462891	45860
0.060543418	-159.00922	23.5625	45860
0.052526593	-390.68613	23.662109	45860
0.04337728	-418.13785	23.761719	45860
0.049911439	-463.83044	23.861328	45860
0.032939017	-692.87244	23.960938	45860
0.028770417	-896.89978	24.060547	45860
0.038120896	-1080.0663	24.160156	45860
0.020761043	-1340.7832	24.259766	45860
0.023201108	-1309.7747	24.359375	45860
0.0070556998	-1619.5417	24.458984	45860
0.01712516	-1801.1665	24.558594	45860
0.011764467	-1955.2893	24.658203	45860
0.0074394047	-2205.9026	24.757813	45860
0.0030957162	-2445.7446	24.857422	45860
-0.012792647	-2394.3486	24.957031	45860
-0.021155924	-2551.7598	25.056641	45860
-0.018920749	-2860.1265	25.15625	45860
-0.010963529	-2907.6628	25.255859	45860
-0.020284206	-2963.335	25.355469	45860
-0.032134354	-3351.7856	25.455078	45860
-0.040188432	-3421.1482	25.554688	45860
-0.047732145	-3548.6614	25.654297	45860
-0.048749149	-3674.9939	25.753906	45860
-0.060543418	-4001.2197	25.853516	45860
-0.054016709	-4066.2307	25.953125	45860
-0.06525591	-4156.3008	26.052734	45860
-0.068381429	-4460.4385	26.152344	45860
-0.081270933	-4532.9902	26.251953	45860
-0.095348805	-4679.4272	26.351563	45860
-0.084143132	-4734.624	26.451172	45860
-0.091329217	-4742.2417	26.550781	45860
-0.099424273	-4766.3916	26.650391	45860
-0.098206103	-4765.606	26.75	45860
-0.10500103	-4803.7397	26.849609	45860
-0.10856986	-4813.3003	26.949219	45860
-0.10796264	-4799.0581	27.048828	45860
-0.11419132	-4811.9058	27.148438	45860
-0.13086945	-4834.5039	27.248047	45860
-0.12730435	-4819.2603	27.347656	45860
-0.13495982	-4837.2744	27.447266	45860
-0.13238564	-4835.9277	27.546875	45860
-0.14315546	-4831.9907	27.646484	45860
-0.14786422	-4873.5234	27.746094	45860
-0.14747679	-4838.5522	27.845703	45860
-0.14236197	-4868.3579	27.945313	45860
-0.15554205	-4854.9282	28.044922	45860
-0.15842542	-4863.5068	28.144531	45860
-0.16430393	-4892.9482	28.244141	45860
-0.17170981	-4876.2466	28.34375	45860
-0.18025935	-4863.7676	28.443359	45860
-0.171002	-4859.5957	28.542969	45860
-0.18568709	-4886.8018	28.642578	45860
-0.18518046	-4868.8872	28.742188	45860
-0.18429384	-4899.5913	28.841797	45860
-0.1841709	-4806.8857	28.941406	45860
-0.18458441	-4857.7778	29.041016	45860
-0.18699467	-4838.9238	29.140625	45860
-0.19846112	-4891.7612	29.240234	45860
-0.21648034	-4891.1953	29.339844	45860
-0.20639226	-4892.6885	29.439453	45860
-0.21833926	-4894.5962	29.539063	45860
-0.20659715	-4895.2051	29.638672	45860
-0.21461397	-4933.5239	29.738281	45860
-0.22597983	-4890.3682	29.837891	45860
-0.2100803	-4869.2617	29.9375	45860
-0.21624938	-4896.6445	30.037109	45860
-0.2200976	-4872.0488	30.136719	45860
-0.22450462	-4883.938	30.236328	45860
-0.22225082	-4859.0103	30.335938	45860
-0.22715703	-4934.4316	30.435547	45860
-0.22954494	-4913.1597	30.535156	45860
-0.2370216	-4872.9961	30.634766	45860
-0.23337454	-4903.397	30.734375	45860
-0.24201721	-4868.8857	30.833984	45860
-0.23212284	-4936.5347	30.933594	45860
-0.24209172	-4887.8706	31.033203	45860
-0.25246665	-4856.3257	31.132813	45860
-0.23299456	-4900.271	31.232422	45860
-0.25293976	-4906.1064	31.332031	45860
-0.25128201	-4953.8452	31.431641	45860
-0.2415888	-4896.3525	31.53125	45860
-0.24908409	-4873.4258	31.630859	45860
-0.24572387	-4888.5811	31.730469	45860
-0.25236979	-4886.4409	31.830078	45860
-0.25428087	-4912.1299	31.929688	45860
-0.24535134	-4838.6304	32.029297	45860
-0.24962798	-4896.2144	32.128906	45860
-0.25614351	-4909.3926	32.228516	45860
-0.2541095	-4899.0391	32.328125	45860
-0.25916845	-4861.3896	32.427734	45860
-0.24952739	-4850.6948	32.527344	45860
-0.24529546	-4911.5723	32.626953	45860
-0.25393069	-4827.4497	32.726563	45860
-0.24858117	-4908.9702	32.826172	45860
-0.250265	-4928.8384	32.925781	45860
-0.25856122	-4882.5537	33.025391	45860
-0.25076792	-4815.4795	33.125	45860
-0.24373457	-4829.1245	33.224609	45860
-0.24905801	-4853.7412	33.324219	45860
-0.23548305	-4794.3184	33.423828	45860
-0.23272261	-4859.9116	33.523438	45860
-0.24169683	-4840.8511	33.623047	45860
-0.2515316	-4859.269	33.722656	45860
-0.2399832	-4800.4692	33.822266	45860
-0.2412796	-4769.8867	33.921875	45860
-0.24311617	-4769.9839	34.021484	45860
-0.23355708	-4820.417	34.121094	45860
-0.23201853	-4873.5371	34.220703	45860
-0.23489818	-4820.0806	34.320313	45860
-0.22683665	-4797.7407	34.419922	45860
-0.22660196	-4833.8335	34.519531	45860
-0.2252087	-4732.0381	34.619141	45860
-0.22865087	-4762.9399	34.71875	45860
-0.2275221	-4768.2251	34.818359	45860
-0.20409003	-4731.0562	34.917969	45860
-0.2085641	-4739.7764	35.017578	45860
-0.20319968	-4723.2612	35.117188	45860
-0.20724162	-4728.0552	35.216797	45860
-0.20036474	-4726.7876	35.316406	45860
-0.18516183	-4763.564	35.416016	45860
-0.17743558	-4735.9995	35.515625	45860
-0.19111857	-4761.3018	35.615234	45860
-0.19871816	-4713.5205	35.714844	45860
-0.18360093	-4683.1948	35.814453	45860
-0.1883097	-4705.9053	35.914063	45860
-0.17419457	-4779.8477	36.013672	45860
-0.18696859	-4705.2485	36.113281	45860
-0.19527599	-4671.7319	36.212891	45860
-0.18324703	-4728.4995	36.3125	45860
-0.17053634	-4700.1455	36.412109	45860
-0.16577914	-4690.7905	36.511719	45860
-0.16673282	-4671.0459	36.611328	45860
-0.15705824	-4654.8579	36.710938	45860
-0.14338642	-4725.4976	36.810547	45860
-0.14660507	-4689.209	36.910156	45860
-0.14678016	-4657.4365	37.009766	45860
-0.14009327	-4664.0415	37.109375	45860
-0.13203546	-4619.4458	37.208984	45860
-0.12875721	-4671.7915	37.308594	45860
-0.11786073	-4565.2568	37.408203	45860
-0.12350082	-4564.4297	37.507813	45860
-0.10635331	-4538.644	37.607422	45860
-0.11383742	-4522.4438	37.707031	45860
-0.10326505	-4460.9873	37.806641	45860
-0.093474984	-4379.667	37.90625	45860
-0.094782561	-4314.9956	38.005859	45860
-0.10040402	-4232.3911	38.105469	45860
-0.082682818	-4148.2578	38.205078	45860
-0.074643642	-4201.9385	38.304688	45860
-0.075597316	-3991.1208	38.404297	45860
-0.06505847	-3750.5	38.503906	45860
-0.071145594	-3659.1709	38.603516	45860
-0.064898282	-3538.1025	38.703125	45860
-0.056661665	-3181.8726	38.802734	45860
-0.040661544	-3043.063	38.902344	45860
-0.053782016	-2914.5898	39.001953	45860
-0.039871782	-2742.1472	39.101563	45860
-0.038232654	-2578.0427	39.201172	45860
-0.037014484	-2351.2991	39.300781	45860
-0.035211444	-2104.8774	39.400391	45860
-0.023920089	-1998.2928	39.5	45860
-0.011987984	-1750.6678	39.599609	45860
-0.005427748	-1543.9932	39.699219	45860
-0.0093877316	-1333.5282	39.798828	45860
0.0039748847	-1258.8308	39.898438	45860
0.0086724758	-1137.8202	39.998047	45860
0.011835247	-690.74475	40.097656	45860
0.017486513	-685.32025	40.197266	45860
0.023439527	-311.1915	40.296875	45860
0.023797154	-351.98407	40.396484	45860
0.020880252	-226.03242	40.496094	45860
0.030174851	-46.871311	40.595703	45860
0.041984022	285.88855	40.695313	45860
0.044293702	395.71631	40.794922	45860
0.054623932	452.0947	40.894531	45860
0.057168305	819.41553	40.994141	45860
0.065535307	828.72644	41.09375	45860
0.06673485	1214.4169	41.193359	45860
0.06852299	1275.0687	41.292969	45860
0.088382512	1464.6558	41.392578	45860
0.082112849	1424.5361	41.492188	45860
0.081703067	1746.6825	41.591797	45860
0.094108284	1838.5245	41.691406	45860
0.095997006	2064.4846	41.791016	45860
0.12217835	2368.2695	41.890625	45860
0.10933727	2206.416	41.990234	45860
0.10377169	2672.7405	42.089844	45860
0.10887533	2609.7993	42.189453	45860
0.12021884	2797.7737	42.289063	45860
0.12110174	2981.9099	42.388672	45860
0.12882799	3002.1143	42.488281	45860
0.14295056	3267.5793	42.587891	45860
0.13720617	3521.1501	42.6875	45860
0.15581399	3553.0522	42.787109	45860
0.15448034	3760.5503	42.886719	45860
0.14904141	3887.1946	42.986328	45860
0.15426427	4114.3569	43.085938	45860
0.15616417	4066.085	43.185547	45860
0.15288219	4183.0366	43.285156	45860
0.15565008	4428.5591	43.384766	45860
0.17275661	4631.1929	43.484375	45860
0.19449741	4714.8013	43.583984	45860
0.17166883	4768.3638	43.683594	45860
0.17761439	4850.8057	43.783203	45860
0.18831342	5086.5361	43.882813	45860
0.19575283	5247.9507	43.982422	45860
0.19965321	5382.001	44.082031	45860
0.18078089	5373.4619	44.181641	45860
0.20413473	5463.9106	44.28125	45860
0.1975745	5563.002	44.380859	45860
0.21319464	5637.812	44.480469	45860
0.1950264	5836.3999	44.580078	45860
0.21930411	5848.2598	44.679688	45860
0.22185221	5928.3521	44.779297	45860
0.20670518	6140.3154	44.878906	45860
0.21505356	6028.8091	44.978516	45860
0.20375103	6224.1606	45.078125	45860
0.21620467	6253.3877	45.177734	45860
0.20811334	6392.5039	45.277344	45860
0.22612885	6546.6733	45.376953	45860
0.24292991	6553.5166	45.476563	45860
0.21935627	6717.686	45.576172	45860
0.21871924	6532.0176	45.675781	45860
0.24456158	6758.3389	45.775391	45860
0.23461133	6657.7583	45.875	45860
0.23956969	6841.4473	45.974609	45860
0.23423508	6687.0498	46.074219	45860
0.24332479	6968.9668	46.173828	45860
0.23379549	6749.5015	46.273438	45860
0.24534017	6992.5415	46.373047	45860
0.24057552	6869.7559	46.472656	45860
0.23276359	6927.2368	46.572266	45860
0.23235753	7091.4048	46.671875	45860
0.25373325	7094.6182	46.771484	45860
0.23337454	7006.6592	46.871094	45860
0.245478	7018.7666	46.970703	45860
0.25114417	7079.6582	47.070313	45860
0.2560392	7021.3452	47.169922	45860
0.25383011	6988.3652	47.269531	45860
